Customer_ID,Age,Gender,Region,Tenure_Months,Contract_Type,Monthly_Charges,Total_Charges,Support_Calls,Payment_Method,Has_Internet,Has_Premium,Churn
CUST0870,39,Male,South,70,Monthly,139.3,9751.0,3.0,PayPal,Yes,No,No
CUST0871,51,Female,South,57,Annual,28.4,1618.8,7.0,Credit Card,Yes,Yes,No
CUST0872,58,Male,South,17,Monthly,97.04,1649.68,3.0,Credit Card,Yes,No,Yes
CUST0873,64,Female,East,22,Annual,51.84,1140.48,2.0,PayPal,Yes,No,No
CUST0874,36,Female,South,35,Two-Year,82.55,2889.25,5.0,Bank Transfer,No,Yes,No
CUST0875,48,Female,West,65,Annual,76.35,4962.75,2.0,Bank Transfer,Yes,No,Yes
CUST0876,45,Male,East,69,Monthly,114.46,7897.74,4.0,Bank Transfer,No,No,Yes
CUST0877,47,Female,West,72,Annual,29.35,2113.2,2.0,PayPal,No,Yes,No
CUST0878,27,Male,North,2,Two-Year,114.95,229.9,5.0,Bank Transfer,No,No,No
CUST0879,43,Female,West,63,Monthly,148.38,9347.94,1.0,Bank Transfer,Yes,Yes,Yes
CUST0880,42,Male,South,56,Two-Year,120.27,6735.12,5.0,PayPal,No,No,Yes
CUST0881,62,Male,West,55,Annual,51.51,2833.05,0.0,Bank Transfer,Yes,Yes,No
CUST0882,34,Female,South,33,Monthly,95.18,3140.94,2.0,Credit Card,Yes,Yes,No
CUST0883,59,Female,West,11,Annual,44.55,490.05,6.0,Credit Card,No,No,Yes
CUST0884,62,Female,West,40,Annual,82.27,2442.16,4.0,Bank Transfer,No,Yes,Yes
CUST0885,35,Male,West,40,Monthly,41.89,1675.6,7.0,Credit Card,Yes,Yes,No
CUST0886,67,Female,West,37,Annual,42.18,1560.66,5.0,Credit Card,Yes,Yes,Yes
CUST0887,49,Male,North,58,Annual,47.63,2762.54,3.0,Credit Card,Yes,Yes,No
CUST0888,34,Female,West,14,Two-Year,41.6,582.4,4.0,Credit Card,No,Yes,No
CUST0889,35,Male,East,4,Annual,82.13,328.52,1.0,Credit Card,Yes,No,Yes
CUST0890,66,Male,North,13,Monthly,122.93,1598.09,6.0,PayPal,No,No,Yes
CUST0891,48,Female,West,44,Monthly,135.72,5971.68,5.0,Credit Card,No,No,Yes
CUST0892,42,Male,East,43,Two-Year,20.4,877.2,6.0,PayPal,Yes,Yes,No
CUST0893,56,Male,East,32,Monthly,100.39,3212.48,7.0,PayPal,No,Yes,Yes
CUST0894,18,Female,North,47,Two-Year,146.05,6864.35,5.0,PayPal,No,Yes,No
CUST0895,56,Female,West,11,Monthly,142.08,1562.88,7.0,PayPal,Yes,No,Yes
CUST0896,36,Male,South,67,Two-Year,122.03,8176.01,8.0,Credit Card,Yes,No,Yes
CUST0897,68,Male,East,71,Two-Year,80.68,5728.28,7.0,Credit Card,No,Yes,No
CUST0898,33,Male,South,12,Monthly,149.14,1789.68,0.0,Credit Card,No,No,No
CUST0899,67,Female,South,33,Annual,143.7,4742.1,1.0,PayPal,Yes,No,Yes
CUST0900,23,Female,South,9,Annual,82.27,2442.16,4.0,Bank Transfer,No,Yes,Yes
CUST0901,32,Female,North,38,Monthly,31.59,1200.42,3.0,PayPal,Yes,No,Yes
CUST0902,26,Female,West,1,Monthly,82.27,2442.16,4.0,Bank Transfer,No,No,Yes
CUST0903,67,Female,South,67,Annual,82.27,2442.16,4.0,Bank Transfer,Yes,No,No
CUST0904,38,Male,East,29,Monthly,79.25,2298.25,4.0,Credit Card,Yes,No,No
CUST0905,37,Male,East,62,Annual,48.04,2978.48,4.0,PayPal,No,Yes,No
CUST0906,69,Female,South,27,Two-Year,141.48,3819.96,3.0,PayPal,Yes,Yes,No
CUST0907,49,Female,East,21,Two-Year,91.23,1915.83,5.0,Bank Transfer,No,No,No
CUST0908,66,Female,West,10,Annual,56.8,568.0,3.0,PayPal,No,Yes,Yes
CUST0909,26,Female,North,39,Monthly,41.28,1609.92,2.0,Bank Transfer,No,No,Yes
CUST0910,27,Male,South,26,Annual,21.19,550.94,1.0,PayPal,Yes,No,No
CUST0911,45,Male,North,13,Monthly,81.6,1060.8,0.0,Credit Card,No,No,No
CUST0912,27,Female,South,5,Monthly,71.56,357.8,4.0,PayPal,Yes,No,Yes
CUST0913,67,Male,West,49,Monthly,104.92,5141.08,5.0,Credit Card,Yes,Yes,Yes
CUST0914,23,Male,West,66,Monthly,96.29,6355.14,7.0,Bank Transfer,Yes,Yes,Yes
CUST0915,42,Female,West,39,Annual,32.93,1284.27,1.0,PayPal,Yes,No,No
CUST0916,70,Male,West,72,Two-Year,121.85,8773.2,8.0,Bank Transfer,Yes,Yes,No
CUST0917,66,Male,North,24,Two-Year,110.38,2649.12,0.0,PayPal,No,No,No
CUST0918,25,Male,South,27,Annual,31.42,848.34,4.0,Credit Card,Yes,Yes,No
CUST0919,50,Female,East,70,Monthly,147.02,10291.4,0.0,Credit Card,No,Yes,No
CUST0920,51,Female,West,18,Annual,110.36,1986.48,8.0,Bank Transfer,Yes,Yes,Yes
CUST0921,60,Male,South,5,Monthly,58.96,294.8,3.0,Credit Card,Yes,No,No
CUST0922,35,Male,West,10,Annual,53.89,538.9,2.0,Bank Transfer,No,Yes,No
CUST0923,34,Female,South,69,Monthly,101.84,7026.96,4.0,PayPal,Yes,No,No
CUST0924,54,Male,West,20,Monthly,122.41,2448.2,6.0,Credit Card,Yes,Yes,Yes
CUST0925,35,Male,North,71,Monthly,82.27,2442.16,4.0,Bank Transfer,No,No,No
CUST0926,27,Male,East,2,Monthly,147.33,294.66,3.0,Bank Transfer,Yes,Yes,Yes
CUST0927,29,Female,West,13,Annual,111.06,1443.78,4.0,PayPal,No,Yes,Yes
CUST0928,21,Male,East,50,Monthly,124.79,6239.5,8.0,PayPal,No,No,Yes
CUST0929,55,Male,East,2,Annual,112.72,225.44,2.0,Credit Card,No,No,No
CUST0930,21,Female,South,54,Annual,43.8,2365.2,5.0,Bank Transfer,No,No,No
CUST0931,45,Male,East,12,Two-Year,72.85,874.2,5.0,Credit Card,Yes,Yes,Yes
CUST0932,64,Male,North,22,Annual,31.0,682.0,4.0,PayPal,No,Yes,No
CUST0933,45,Male,West,64,Annual,149.73,9582.72,8.0,PayPal,Yes,No,No
CUST0934,18,Male,North,55,Annual,117.46,6460.3,3.0,PayPal,Yes,No,No
CUST0935,28,Male,South,10,Monthly,37.33,373.3,5.0,Credit Card,No,No,Yes
CUST0936,42,Male,East,15,Monthly,108.28,1624.2,8.0,Credit Card,No,No,Yes
CUST0937,48,Female,East,28,Monthly,102.05,2857.4,6.0,Credit Card,No,Yes,Yes
CUST0938,47,Female,North,46,Monthly,79.85,3673.1,4.0,Bank Transfer,Yes,Yes,No
CUST0939,40,Male,West,46,Monthly,82.27,2442.16,4.0,Bank Transfer,Yes,No,Yes
CUST0940,25,Female,North,20,Annual,52.52,1050.4,7.0,Bank Transfer,No,No,No
CUST0941,41,Female,South,69,Two-Year,34.13,2354.97,7.0,PayPal,No,Yes,No
CUST0942,26,Female,West,1,Monthly,133.17,133.17,3.0,Credit Card,Yes,No,Yes
CUST0943,20,Male,West,54,Annual,137.13,7405.02,2.0,PayPal,Yes,No,No
CUST0944,60,Female,North,54,Monthly,84.42,4558.68,2.0,Bank Transfer,No,No,No
CUST0945,26,Male,North,3,Monthly,64.74,194.22,0.0,PayPal,Yes,Yes,Yes
CUST0946,61,Female,West,2,Monthly,57.63,115.26,7.0,Credit Card,No,Yes,Yes
CUST0947,57,Male,South,32,Monthly,34.95,1118.4,4.0,PayPal,Yes,No,Yes
CUST0948,30,Female,North,65,Annual,82.27,2442.16,4.0,Bank Transfer,Yes,Yes,No
CUST0949,43,Male,East,25,Two-Year,75.42,1885.5,3.0,Credit Card,Yes,No,No
CUST0950,44,Female,South,29,Monthly,82.3,2386.7,8.0,Bank Transfer,Yes,No,Yes
CUST0951,25,Female,East,36,Two-Year,112.51,4050.36,3.0,Bank Transfer,Yes,Yes,No
CUST0952,20,Male,North,42,Monthly,81.37,3417.54,1.0,Bank Transfer,Yes,No,No
CUST0953,49,Female,East,39,Monthly,106.96,4171.44,8.0,Credit Card,No,No,Yes
CUST0954,65,Female,East,31,Annual,47.3,1466.3,6.0,Credit Card,Yes,Yes,No
CUST0955,58,Male,North,25,Monthly,77.95,1948.75,1.0,Credit Card,No,No,No
CUST0956,64,Female,South,69,Annual,25.7,1773.3,22.0,Bank Transfer,No,No,No
CUST0957,41,Female,North,56,Monthly,74.47,4170.32,8.0,Credit Card,Yes,No,Yes
CUST0958,62,Male,East,6,Two-Year,27.9,167.4,3.0,PayPal,No,No,Yes
CUST0959,61,Male,South,57,Annual,69.94,3986.58,6.0,Bank Transfer,No,Yes,Yes
CUST0960,29,Male,South,28,Annual,21.15,592.2,8.0,Bank Transfer,No,No,No
CUST0961,32,Female,East,71,Monthly,49.11,3486.81,8.0,Credit Card,No,Yes,Yes
CUST0962,58,Male,East,18,Monthly,122.78,2210.04,3.0,Credit Card,Yes,Yes,No
CUST0963,59,Female,East,42,Monthly,111.71,4691.82,8.0,Bank Transfer,Yes,No,Yes
CUST0964,57,Female,East,8,Annual,21.35,170.8,5.0,Credit Card,No,Yes,Yes
CUST0965,34,Male,North,49,Two-Year,53.45,2619.05,8.0,Credit Card,No,Yes,No
CUST0966,38,Female,South,51,Monthly,50.12,2556.12,6.0,Bank Transfer,Yes,No,Yes
CUST0967,23,Female,South,59,Monthly,132.11,7794.49,3.0,PayPal,No,Yes,No
CUST0968,59,Female,North,40,Monthly,43.11,1724.4,6.0,PayPal,Yes,Yes,Yes
CUST0969,27,Male,West,32,Monthly,103.87,3323.84,6.0,Credit Card,Yes,Yes,Yes
CUST0970,56,Male,West,50,Monthly,127.45,6372.5,0.0,Credit Card,Yes,Yes,Yes
CUST0971,35,Male,North,2,Two-Year,33.82,67.64,5.0,PayPal,Yes,Yes,No
CUST0972,26,Female,West,21,Monthly,82.26,1727.46,3.0,Credit Card,No,Yes,No
CUST0973,19,Male,North,70,Monthly,86.5,6055.0,6.0,Credit Card,Yes,Yes,No
CUST0974,19,Male,West,50,Monthly,82.27,2442.16,4.0,Bank Transfer,No,Yes,Yes
CUST0975,49,Male,North,29,Monthly,82.27,2442.16,4.0,Bank Transfer,No,Yes,Yes
CUST0976,41,Male,North,20,Monthly,88.96,1779.2,2.0,PayPal,No,Yes,Yes
CUST0977,60,Female,East,45,Two-Year,55.24,2485.8,7.0,PayPal,No,No,No
CUST0978,69,Male,North,20,Annual,39.06,781.2,2.0,Bank Transfer,No,No,Yes
CUST0979,70,Male,North,55,Two-Year,56.2,3091.0,1.0,Bank Transfer,Yes,Yes,No
CUST0980,67,Female,East,41,Monthly,82.57,3385.37,6.0,PayPal,No,Yes,No
CUST0981,69,Male,West,54,Annual,90.04,4862.16,7.0,PayPal,Yes,No,No
CUST0982,23,Female,South,12,Monthly,20.37,244.44,0.0,Bank Transfer,No,Yes,No
CUST0983,25,Male,East,47,Two-Year,132.68,6235.96,2.0,Bank Transfer,No,Yes,No
CUST0984,53,Female,South,27,Two-Year,27.26,736.02,2.0,Credit Card,Yes,No,No
CUST0985,64,Male,West,48,Monthly,33.78,1621.44,1.0,Bank Transfer,Yes,Yes,No
CUST0986,27,Female,South,11,Monthly,21.62,237.82,6.0,Credit Card,Yes,No,Yes
CUST0987,65,Male,East,61,Monthly,82.27,2442.16,4.0,Bank Transfer,Yes,Yes,No
CUST0988,21,Male,South,65,Monthly,71.53,4649.45,6.0,PayPal,No,No,Yes
CUST0989,54,Female,South,55,Two-Year,55.34,3043.7,1.0,PayPal,No,Yes,No
CUST0990,65,Male,West,140,Monthly,43.88,351.04,8.0,PayPal,Yes,No,Yes
CUST0991,48,Female,West,49,Monthly,124.43,6097.07,6.0,Credit Card,No,Yes,No
CUST0992,24,Male,East,43,Monthly,56.69,2437.67,8.0,Credit Card,Yes,Yes,No
CUST0993,56,Male,East,25,Annual,102.99,2574.75,0.0,Credit Card,No,Yes,Yes
CUST0994,54,Male,West,6,Monthly,32.12,192.72,4.0,Credit Card,No,No,Yes
CUST0995,43,Male,East,51,Annual,146.6,7476.6,1.0,Bank Transfer,No,Yes,No
CUST0996,50,Male,North,49,Monthly,132.95,6514.55,0.0,Bank Transfer,Yes,Yes,Yes
CUST0997,61,Female,North,12,Two-Year,50.1,601.2,3.0,PayPal,Yes,Yes,No
CUST0998,50,Female,West,17,Monthly,66.84,1136.28,6.0,Credit Card,No,Yes,Yes
CUST0999,31,Male,South,64,Monthly,21.94,1404.16,4.0,PayPal,Yes,No,No
CUST1000,24,Female,East,22,Two-Year,40.99,901.78,4.0,PayPal,No,No,No
CUST0741,51,Male,East,60,Monthly,350.0,2442.16,4.0,Bank Transfer,Yes,Yes,Yes
